site_name,display_name,lga_code,requested_latitude,requested_longitude,grid_latitude,grid_longitude,grid_elevation_m,source_timezone,source_file,timestamp_local,timestamp_utc,date_local,hour_local,temperature_2m,apparent_temperature,precipitation_probability,weather_code,wind_speed_10m,wind_gusts_10m,weather_description
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T11:00:00+1000,2026-08-26T01:00:00+0000,2026-08-26,11,13.1,10.6,31,51,14.3,34.9,light_drizzle
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T12:00:00+1000,2026-08-26T02:00:00+0000,2026-08-26,12,13.6,10.6,27,51,16.6,39.6,light_drizzle
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T13:00:00+1000,2026-08-26T03:00:00+0000,2026-08-26,13,13.7,10.5,22,1,17.3,41.4,mainly_clear
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T14:00:00+1000,2026-08-26T04:00:00+0000,2026-08-26,14,13.7,10.6,14,0,17.3,42.1,clear_sky
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T15:00:00+1000,2026-08-26T05:00:00+0000,2026-08-26,15,13.5,10.4,6,0,16.5,41.4,clear_sky
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T16:00:00+1000,2026-08-26T06:00:00+0000,2026-08-26,16,13.4,10.4,0,0,15.3,38.9,clear_sky
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T17:00:00+1000,2026-08-26T07:00:00+0000,2026-08-26,17,12.9,10.3,0,1,13.2,35.3,mainly_clear
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T18:00:00+1000,2026-08-26T08:00:00+0000,2026-08-26,18,12.3,9.8,0,2,13.0,27.0,partly_cloudy
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T19:00:00+1000,2026-08-26T09:00:00+0000,2026-08-26,19,12.2,9.8,0,3,12.1,25.9,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T20:00:00+1000,2026-08-26T10:00:00+0000,2026-08-26,20,11.8,9.7,0,3,10.5,23.8,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T21:00:00+1000,2026-08-26T11:00:00+0000,2026-08-26,21,11.4,9.5,0,3,8.7,20.2,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T22:00:00+1000,2026-08-26T12:00:00+0000,2026-08-26,22,11.0,9.5,0,3,7.0,16.6,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T23:00:00+1000,2026-08-26T13:00:00+0000,2026-08-26,23,10.7,9.4,0,3,5.1,13.3,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-27T00:00:00+1000,2026-08-26T14:00:00+0000,2026-08-27,0,10.3,9.3,0,3,3.7,9.7,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-27T01:00:00+1000,2026-08-26T15:00:00+0000,2026-08-27,1,10.3,9.6,0,3,0.6,7.2,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-27T02:00:00+1000,2026-08-26T16:00:00+0000,2026-08-27,2,9.6,8.8,0,3,0.9,1.8,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-27T03:00:00+1000,2026-08-26T17:00:00+0000,2026-08-27,3,8.8,7.7,0,2,3.2,6.8,partly_cloudy
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-27T04:00:00+1000,2026-08-26T18:00:00+0000,2026-08-27,4,8.5,6.8,0,2,6.6,12.2,partly_cloudy
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-27T05:00:00+1000,2026-08-26T19:00:00+0000,2026-08-27,5,8.1,6.2,0,1,7.2,14.0,mainly_clear
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-27T06:00:00+1000,2026-08-26T20:00:00+0000,2026-08-27,6,7.9,6.1,0,0,6.2,13.3,clear_sky
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-27T07:00:00+1000,2026-08-26T21:00:00+0000,2026-08-27,7,7.5,5.5,0,0,6.4,12.2,clear_sky
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-27T08:00:00+1000,2026-08-26T22:00:00+0000,2026-08-27,8,8.3,6.2,0,1,7.7,15.1,mainly_clear
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-27T09:00:00+1000,2026-08-26T23:00:00+0000,2026-08-27,9,9.8,8.1,0,0,5.9,16.6,clear_sky
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-27T10:00:00+1000,2026-08-27T00:00:00+0000,2026-08-27,10,11.1,9.6,0,0,5.3,17.3,clear_sky
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-27T11:00:00+1000,2026-08-27T01:00:00+0000,2026-08-27,11,12.2,10.9,0,1,4.2,17.3,mainly_clear
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-27T12:00:00+1000,2026-08-27T02:00:00+0000,2026-08-27,12,13.1,12.2,0,3,3.9,16.6,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-27T13:00:00+1000,2026-08-27T03:00:00+0000,2026-08-27,13,13.5,12.6,0,1,4.1,16.9,mainly_clear
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-27T14:00:00+1000,2026-08-27T04:00:00+0000,2026-08-27,14,13.6,12.6,0,0,5.3,18.4,clear_sky
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-27T15:00:00+1000,2026-08-27T05:00:00+0000,2026-08-27,15,13.5,11.8,0,0,7.3,21.2,clear_sky
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-27T16:00:00+1000,2026-08-27T06:00:00+0000,2026-08-27,16,13.4,11.8,0,0,5.6,21.6,clear_sky
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-27T17:00:00+1000,2026-08-27T07:00:00+0000,2026-08-27,17,13.1,11.8,0,3,4.2,15.8,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-27T18:00:00+1000,2026-08-27T08:00:00+0000,2026-08-27,18,12.2,11.6,0,3,0.8,9.7,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-27T19:00:00+1000,2026-08-27T09:00:00+0000,2026-08-27,19,12.3,11.6,0,3,1.9,3.6,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-27T20:00:00+1000,2026-08-27T10:00:00+0000,2026-08-27,20,12.2,11.7,0,3,1.3,3.6,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-27T21:00:00+1000,2026-08-27T11:00:00+0000,2026-08-27,21,11.3,10.7,0,3,1.1,3.6,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-27T22:00:00+1000,2026-08-27T12:00:00+0000,2026-08-27,22,11.0,9.8,0,3,5.3,10.1,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-27T23:00:00+1000,2026-08-27T13:00:00+0000,2026-08-27,23,10.5,8.9,0,3,7.4,14.0,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-28T00:00:00+1000,2026-08-27T14:00:00+0000,2026-08-28,0,10.6,8.6,0,3,8.8,16.2,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-28T01:00:00+1000,2026-08-27T15:00:00+0000,2026-08-28,1,10.6,8.4,0,1,10.5,19.8,mainly_clear
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-28T02:00:00+1000,2026-08-27T16:00:00+0000,2026-08-28,2,9.7,7.3,0,2,11.1,22.0,partly_cloudy
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-28T03:00:00+1000,2026-08-27T17:00:00+0000,2026-08-28,3,9.0,6.7,0,2,10.4,21.6,partly_cloudy
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-28T04:00:00+1000,2026-08-27T18:00:00+0000,2026-08-28,4,8.8,6.3,0,2,10.6,21.2,partly_cloudy
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-28T05:00:00+1000,2026-08-27T19:00:00+0000,2026-08-28,5,8.9,6.1,0,0,11.2,21.2,clear_sky
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-28T06:00:00+1000,2026-08-27T20:00:00+0000,2026-08-28,6,9.0,6.2,0,0,11.1,21.6,clear_sky
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-28T07:00:00+1000,2026-08-27T21:00:00+0000,2026-08-28,7,8.7,5.9,0,0,10.9,22.0,clear_sky
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-28T08:00:00+1000,2026-08-27T22:00:00+0000,2026-08-28,8,9.7,7.0,2,0,11.4,22.3,clear_sky
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-28T09:00:00+1000,2026-08-27T23:00:00+0000,2026-08-28,9,11.4,9.2,6,0,10.1,23.8,clear_sky
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-28T10:00:00+1000,2026-08-28T00:00:00+0000,2026-08-28,10,13.2,11.0,10,1,9.3,24.1,mainly_clear
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-28T11:00:00+1000,2026-08-28T01:00:00+0000,2026-08-28,11,14.1,12.4,15,3,7.1,23.8,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-28T12:00:00+1000,2026-08-28T02:00:00+0000,2026-08-28,12,14.2,12.8,20,3,5.8,20.2,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-28T13:00:00+1000,2026-08-28T03:00:00+0000,2026-08-28,13,14.2,13.1,24,51,5.2,15.5,light_drizzle
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-28T14:00:00+1000,2026-08-28T04:00:00+0000,2026-08-28,14,14.0,13.2,28,53,5.5,13.3,moderate_drizzle
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-28T15:00:00+1000,2026-08-28T05:00:00+0000,2026-08-28,15,13.7,13.2,31,53,5.7,15.8,moderate_drizzle
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-28T16:00:00+1000,2026-08-28T06:00:00+0000,2026-08-28,16,13.7,13.6,31,53,3.8,16.2,moderate_drizzle
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-28T17:00:00+1000,2026-08-28T07:00:00+0000,2026-08-28,17,13.5,13.6,26,3,1.9,11.5,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-28T18:00:00+1000,2026-08-28T08:00:00+0000,2026-08-28,18,13.2,13.4,17,3,2.0,6.1,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-28T19:00:00+1000,2026-08-28T09:00:00+0000,2026-08-28,19,13.1,12.9,10,51,4.6,8.6,light_drizzle
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-28T20:00:00+1000,2026-08-28T10:00:00+0000,2026-08-28,20,12.8,12.3,5,51,6.0,11.2,light_drizzle
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-28T21:00:00+1000,2026-08-28T11:00:00+0000,2026-08-28,21,12.2,11.7,2,1,4.6,11.5,mainly_clear
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-28T22:00:00+1000,2026-08-28T12:00:00+0000,2026-08-28,22,11.8,10.8,0,3,5.8,10.8,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-28T23:00:00+1000,2026-08-28T13:00:00+0000,2026-08-28,23,11.5,10.8,1,3,3.6,11.2,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-29T00:00:00+1000,2026-08-28T14:00:00+0000,2026-08-29,0,11.2,10.6,3,3,2.6,6.1,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-29T01:00:00+1000,2026-08-28T15:00:00+0000,2026-08-29,1,11.6,10.8,4,51,5.3,9.4,light_drizzle
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-29T02:00:00+1000,2026-08-28T16:00:00+0000,2026-08-29,2,11.4,10.4,3,51,6.3,11.2,light_drizzle
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-29T03:00:00+1000,2026-08-28T17:00:00+0000,2026-08-29,3,11.3,10.0,1,51,8.5,15.5,light_drizzle
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-29T04:00:00+1000,2026-08-28T18:00:00+0000,2026-08-29,4,11.0,9.5,0,2,8.7,16.6,partly_cloudy
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-29T05:00:00+1000,2026-08-28T19:00:00+0000,2026-08-29,5,10.5,8.9,0,1,8.4,16.2,mainly_clear
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-29T06:00:00+1000,2026-08-28T20:00:00+0000,2026-08-29,6,9.8,8.2,1,0,8.5,15.5,clear_sky
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-29T07:00:00+1000,2026-08-28T21:00:00+0000,2026-08-29,7,9.3,7.6,2,1,8.7,16.2,mainly_clear
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-29T08:00:00+1000,2026-08-28T22:00:00+0000,2026-08-29,8,9.7,8.2,1,1,8.3,19.4,mainly_clear
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-29T09:00:00+1000,2026-08-28T23:00:00+0000,2026-08-29,9,10.0,8.5,0,1,8.3,20.9,mainly_clear
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-29T10:00:00+1000,2026-08-29T00:00:00+0000,2026-08-29,10,10.8,9.3,0,2,8.2,22.0,partly_cloudy
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-29T11:00:00+1000,2026-08-29T01:00:00+0000,2026-08-29,11,11.4,9.9,6,2,8.9,24.5,partly_cloudy
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-29T12:00:00+1000,2026-08-29T02:00:00+0000,2026-08-29,12,12.1,10.3,13,1,9.3,25.6,mainly_clear
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-29T13:00:00+1000,2026-08-29T03:00:00+0000,2026-08-29,13,12.7,10.8,18,2,10.8,28.8,partly_cloudy
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-29T14:00:00+1000,2026-08-29T04:00:00+0000,2026-08-29,14,12.7,10.0,16,3,12.9,33.1,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-29T15:00:00+1000,2026-08-29T05:00:00+0000,2026-08-29,15,12.6,10.0,11,51,13.2,33.5,light_drizzle
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-29T16:00:00+1000,2026-08-29T06:00:00+0000,2026-08-29,16,12.5,10.2,6,2,10.8,32.0,partly_cloudy
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-29T17:00:00+1000,2026-08-29T07:00:00+0000,2026-08-29,17,12.4,10.3,3,3,9.8,25.2,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-29T18:00:00+1000,2026-08-29T08:00:00+0000,2026-08-29,18,11.6,10.7,1,1,3.4,20.2,mainly_clear
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-29T19:00:00+1000,2026-08-29T09:00:00+0000,2026-08-29,19,11.2,10.1,0,3,4.3,7.9,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-29T20:00:00+1000,2026-08-29T10:00:00+0000,2026-08-29,20,11.8,10.5,0,3,6.2,11.5,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-29T21:00:00+1000,2026-08-29T11:00:00+0000,2026-08-29,21,12.1,10.5,0,3,8.6,16.2,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-29T22:00:00+1000,2026-08-29T12:00:00+0000,2026-08-29,22,11.9,10.2,0,51,9.8,19.1,light_drizzle
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-29T23:00:00+1000,2026-08-29T13:00:00+0000,2026-08-29,23,11.8,10.2,1,51,9.2,18.7,light_drizzle
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T00:00:00+1000,2026-08-29T14:00:00+0000,2026-08-30,0,11.5,10.1,2,51,8.3,17.3,light_drizzle
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T01:00:00+1000,2026-08-29T15:00:00+0000,2026-08-30,1,11.0,9.6,2,3,7.3,15.8,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T02:00:00+1000,2026-08-29T16:00:00+0000,2026-08-30,2,10.8,9.3,2,3,8.0,14.8,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T03:00:00+1000,2026-08-29T17:00:00+0000,2026-08-30,3,10.3,8.9,1,3,7.7,15.1,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T04:00:00+1000,2026-08-29T18:00:00+0000,2026-08-30,4,9.8,8.4,0,3,7.2,14.8,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T05:00:00+1000,2026-08-29T19:00:00+0000,2026-08-30,5,9.6,8.1,0,3,7.3,14.4,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T06:00:00+1000,2026-08-29T20:00:00+0000,2026-08-30,6,9.5,8.1,0,3,7.4,13.7,overcast
kingston,Kingston,23430,-37.97317532432438,145.09531946112688,-37.926186,145.08725,15.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T07:00:00+1000,2026-08-29T21:00:00+0000,2026-08-30,7,9.7,8.2,0,3,7.4,14.4,overcast
